title,avg_rating,rating_count,genres
American Psycho II: All American Girl (2002),2.5,1,Comedy|Crime|Horror|Mystery|Thriller
American Reunion (American Pie 4) (2012),2.625,4,Comedy
American Sniper (2014),3.8,15,Action|War
American Splendor (2003),3.8333333333333335,18,Comedy|Drama
"American Tail, An (1986)",3.1666666666666665,18,Adventure|Animation|Children|Comedy
"American Tail: Fievel Goes West, An (1991)",2.7,10,Adventure|Animation|Children|Musical|Western
American Ultra (2015),2.6666666666666665,6,Action|Comedy|Sci-Fi|Thriller
American Wedding (American Pie 3) (2003),3.09375,16,Comedy
"American Werewolf in London, An (1981)",3.4130434782608696,23,Comedy|Horror|Thriller
"American Werewolf in Paris, An (1997)",2.3,10,Comedy|Horror|Romance|Thriller
"American in Paris, An (1951)",3.7083333333333335,12,Musical|Romance
"American, The (2010)",2.625,4,Drama|Thriller
American: The Bill Hicks Story (2009),4.0,3,Comedy|Documentary
"Americanization of Emily, The (1964)",4.0,1,Comedy|Drama|War
Americathon (1979),1.5,1,Comedy|Sci-Fi
Amistad (1997),3.5,19,Drama|Mystery
Amityville 1992: It's About Time (1992),1.5,3,Horror
Amityville 3-D (1983),1.6666666666666667,3,Horror
"Amityville Curse, The (1990)",0.75,2,Horror
"Amityville Horror, The (1979)",2.6333333333333333,15,Drama|Horror|Mystery|Thriller
"Amityville Horror, The (2005)",2.25,6,Horror|Thriller
Amityville II: The Possession (1982),1.125,4,Horror
Amityville: A New Generation (1993),1.25,2,Horror
Amityville: Dollhouse (1996),1.1666666666666667,3,Horror
Amores Perros (Love's a Bitch) (2000),3.9347826086956523,23,Drama|Thriller
Amos & Andrew (1993),1.5,2,Comedy
Amy (2015),3.5,4,Documentary
Amy's O (a.k.a. Amy's Orgasm) (2001),4.0,1,Comedy|Romance
An Amazing Couple (2002),4.0,1,Comedy|Romance
Anacleto: Agente secreto (2015),4.0,1,Action|Comedy
Anaconda (1997),1.9259259259259258,27,Action|Adventure|Thriller
Anaconda: The Offspring (2008),0.5,1,Action|Horror|Sci-Fi|Thriller
Anacondas: The Hunt for the Blood Orchid (2004),1.75,2,Adventure|Drama|Horror|Sci-Fi|Thriller
Analyze That (2002),2.5625,8,Comedy|Crime
Analyze This (1999),3.095744680851064,47,Comedy
"Anarchist Cookbook, The (2002)",4.0,1,Comedy|Romance
Anastasia (1956),3.5,1,Drama
Anastasia (1997),3.35,20,Adventure|Animation|Children|Drama|Musical
Anatomy of a Murder (1959),4.0,4,Drama|Mystery
Anchorman 2: The Legend Continues (2013),3.3636363636363638,11,Comedy
Anchorman: The Legend of Ron Burgundy (2004),3.7719298245614037,57,Comedy
Anchors Aweigh (1945),3.2,5,Comedy|Musical
And God Created Woman (Et Dieu... créa la femme) (1956),4.0,1,Drama
And Now... Ladies and Gentlemen... (2002),4.0,1,Romance|Thriller
And So It Goes (2014),2.0,1,Comedy|Drama|Romance
And Starring Pancho Villa as Himself (2003),3.5,1,Action|Comedy|Drama|War
And Then There Were None (1945),3.625,4,Crime|Mystery
And Your Mother Too (Y tu mamá también) (2001),3.9523809523809526,21,Drama|Romance
And the Band Played On (1993),3.25,2,Drama
And the Ship Sails On (E la nave va) (1983),4.0,1,Comedy|War
"Andalusian Dog, An (Chien andalou, Un) (1929)",4.5,4,Fantasy
Andre (1994),2.125,4,Adventure|Children|Drama
Andrei Rublev (Andrey Rublyov) (1969),4.5,1,Drama|War
Andrew Dice Clay: Dice Rules (1991),4.0,1,Comedy
Android (1982),4.5,2,Sci-Fi
"Andromeda Strain, The (1971)",3.625,8,Mystery|Sci-Fi
Angel Baby (1995),3.0,2,Drama
Angel Eyes (2001),1.625,4,Romance|Thriller
Angel Heart (1987),3.0,8,Film-Noir|Horror|Mystery|Thriller
"Angel at My Table, An (1990)",4.0,1,Drama
Angel's Egg (Tenshi no tamago) (1985),3.25,2,Animation|Drama|Fantasy
Angel-A (2005),3.5,3,Comedy|Drama|Fantasy|Romance
Angela's Ashes (1999),3.3333333333333335,3,Drama
Angels & Demons (2009),3.264705882352941,17,Crime|Drama|Mystery|Thriller
Angels and Insects (1995),3.857142857142857,7,Drama|Romance
Angels in the Outfield (1994),2.3333333333333335,27,Children|Comedy
Angels with Dirty Faces (1938),3.75,2,Crime|Drama|Film-Noir|Thriller
"Angels' Share, The (2012)",4.0,1,Comedy|Drama
Anger Management (2003),3.0588235294117645,34,Comedy
Angie (1994),2.0,1,Comedy|Drama|Romance
"Angriest Man in Brooklyn, The (2014)",4.0,1,Comedy|Drama
"Angry Red Planet, The (1959)",4.5,1,Sci-Fi
Angst  (1983),3.5,1,Drama|Horror
Angus (1995),3.2142857142857144,7,Comedy
"Angus, Thongs and Perfect Snogging (2008)",2.5,1,Comedy|Romance
Animal Crackers (1930),4.125,4,Comedy|Musical
Animal Factory (2000),2.5,1,Crime|Drama
Animal Farm (1954),1.0,1,Animation|Drama
Animal House (1978),3.693548387096774,62,Comedy
"Animal, The (2001)",2.1363636363636362,11,Comedy
Animals are Beautiful People (1974),5.0,1,Comedy|Documentary
"Animatrix, The (2003)",3.7,20,Action|Animation|Drama|Sci-Fi
Anna Christie (1930),3.5,1,Drama
Anna Karenina (1935),3.5,2,Drama|Romance
Anna Karenina (1997),4.0,1,Drama|Romance
Anna Karenina (2012),3.0,1,Drama
Anna and the King (1999),3.6666666666666665,9,Drama|Romance
Annabelle (2014),3.0,2,Horror
Annabelle: Creation (2017),4.0,1,Horror
Annapolis (2006),2.75,2,Drama
Anne Frank Remembered (1995),3.9,5,Documentary
Anne of Green Gables (1985),4.5,3,Children|Drama
Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),4.75,2,Children|Drama|Romance
Anne of the Thousand Days (1969),4.0,1,Drama
Annie (1982),3.125,16,Children|Musical
Annie Get Your Gun (1950),2.5,1,Comedy|Musical|Romance|Western
Annie Hall (1977),3.8706896551724137,58,Comedy|Romance
Annihilation (2018),3.8333333333333335,3,Adventure|Mystery|Sci-Fi|Thriller
"Anniversary Party, The (2001)",4.0,3,Drama
Anomalisa (2015),3.25,2,Animation|Comedy|Fantasy
Another 48 Hrs. (1990),3.0,5,Action|Comedy|Crime|Drama|Thriller
Another Cinderella Story (2008),2.5,1,Children|Comedy|Musical|Romance
Another Earth (2011),4.5,1,Drama|Romance|Sci-Fi
Another Gay Movie (2006),3.5,1,Comedy
Another Stakeout (1993),2.53125,16,Comedy|Thriller
Another Thin Man (1939),3.5,1,Comedy|Crime|Drama|Mystery|Romance
Another Woman (1988),4.5,1,Drama
"Ant Bully, The (2006)",3.25,2,Adventure|Animation|Children|Comedy|Fantasy|IMAX
Ant-Man (2015),3.7222222222222223,27,Action|Adventure|Sci-Fi
Ant-Man and the Wasp (2018),3.6666666666666665,3,Action|Adventure|Comedy|Fantasy|Sci-Fi
Anthony Adverse (1936),3.0,1,Adventure|Romance
Anti-Social (2015),1.5,1,Crime
Antichrist (2009),3.8,5,Drama|Fantasy
Antitrust (2001),3.5625,8,Crime|Drama|Thriller
Antonia's Line (Antonia) (1995),3.875,8,Comedy|Drama
Antonio Gaudí (1985),4.0,1,Documentary
Antwone Fisher (2002),3.5555555555555554,9,Drama
Antz (1998),3.2444444444444445,45,Adventure|Animation|Children|Comedy|Fantasy
Anvil! The Story of Anvil (2008),3.75,2,Documentary|Musical
Any Given Sunday (1999),3.0,18,Drama
Any Which Way You Can (1980),2.0,2,Comedy
Anything Else (2003),2.8333333333333335,3,Comedy|Drama|Romance
Anything for Her (Pour elle) (2008),2.5,1,Crime|Drama|Thriller
Anything for Love (2016),2.0,1,Romance
Anywhere But Here (1999),2.5,3,Comedy|Drama
"Apartment, The (1960)",3.962962962962963,27,Comedy|Drama|Romance
"Apartment, The (Appartement, L') (1996)",4.0,1,Drama|Mystery|Romance
Apocalypse Now (1979),4.219626168224299,107,Action|Drama|War
Apocalypto (2006),3.6052631578947367,19,Adventure|Drama|Thriller
Apollo 13 (1995),3.845771144278607,201,Adventure|Drama|IMAX
Apollo 18 (2011),2.0,1,Horror|Sci-Fi|Thriller
"Apostle, The (1997)",3.0,7,Drama
Appaloosa (2008),3.0,1,Western
"Apple Dumpling Gang Rides Again, The (1979)",2.875,4,Children|Comedy|Western
"Apple Dumpling Gang, The (1975)",2.6,10,Children|Comedy|Western
"Apple, The (Sib) (1998)",4.0,1,Drama
Applesauce (2015),4.5,1,Comedy
Appleseed (Appurushîdo) (2004),3.8333333333333335,3,Action|Animation|Fantasy|Sci-Fi
April Fool's Day (1986),1.5,4,Horror
April Morning (1988),2.5,1,Drama
Apt Pupil (1998),3.0,9,Drama|Thriller
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),3.0,1,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
Aquamarine (2006),2.0,2,Children|Comedy|Fantasy
Arachnophobia (1990),2.811320754716981,53,Comedy|Horror
Ararat (2002),4.5,1,Drama|War
Are We Done Yet? (2007),1.5,1,Comedy
Are We There Yet? (2005),0.5,1,Children|Comedy
Are You Scared? (2006),3.5,1,Horror
Argo (2012),3.982142857142857,28,Drama|Thriller
Ari Shaffir: Double Negative (2017),4.0,1,Comedy
Ariel (1988),3.0,2,Drama
"Aristocats, The (1970)",3.411111111111111,45,Animation|Children
"Aristocrats, The (2005)",3.35,10,Comedy|Documentary
Arizona Dream (1993),4.25,6,Comedy|Drama|Fantasy|Romance
Arlington Road (1999),3.272727272727273,22,Thriller
Armageddon (1998),3.0543478260869565,92,Action|Romance|Sci-Fi|Thriller
Armed and Dangerous (1986),2.75,8,Comedy|Crime
Armour of God (Long xiong hu di) (1987),3.0833333333333335,6,Action|Adventure|Comedy
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),3.2142857142857144,7,Action|Adventure|Comedy
Army of Darkness (1993),4.03921568627451,51,Action|Adventure|Comedy|Fantasy|Horror
Army of Shadows (L'armée des ombres) (1969),4.5,1,Action|Drama|Thriller|War
Around the World in 80 Days (1956),3.625,12,Adventure|Comedy
Around the World in 80 Days (2004),2.5,3,Adventure|Children|Comedy
Arrival (2016),3.980769230769231,26,Sci-Fi
"Arrival, The (1996)",3.1136363636363638,22,Action|Sci-Fi|Thriller
Arsenic and Old Lace (1944),3.8793103448275863,29,Comedy|Mystery|Thriller
Art School Confidential (2006),3.3333333333333335,6,Comedy|Drama
"Art of Getting By, The (2011)",3.0,2,Drama|Romance
"Art of War, The (2000)",2.0,2,Action|Thriller
"Art of the Steal, The (2009)",4.0,2,Documentary
"Art of the Steal, The (2013)",3.3333333333333335,3,Crime
Artemisia (1997),4.0,2,Drama
Arthur (1981),2.8,10,Comedy|Romance
Arthur (2011),3.0,6,Comedy
Arthur 2: On the Rocks (1988),1.5,3,Comedy|Romance
Arthur Christmas (2011),0.5,1,Animation|Children|Comedy|Drama
"As Above, So Below (2014)",3.0,1,Horror|Thriller
As Good as It Gets (1997),3.6979166666666665,96,Comedy|Drama|Romance
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),3.5,1,Documentary
As You Like It (2006),3.0,1,Comedy|Drama|Romance
"Ascent, The (Voskhozhdeniye) (1977)",3.5,1,Drama|War
Ashby (2015),3.0,2,Comedy|Drama
Ashes and Diamonds (Popiól i diament) (1958),4.0,1,Drama|War
Ashes of Time (Dung che sai duk) (1994),4.0,1,Drama
Ask the Dust (2006),4.0,1,Drama|Romance
Aspen Extreme (1993),3.5,1,Action
"Asphalt Jungle, The (1950)",3.6666666666666665,3,Crime|Film-Noir
"Asphyx, The (1973)",4.5,1,Horror|Sci-Fi
Assassin's Creed (2016),2.5,2,Action|Adventure|Sci-Fi
Assassination (1987),4.0,1,Action|Drama|Thriller
Assassination Tango (2002),2.0,1,Drama|Thriller
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",4.1,10,Crime|Drama|Western
"Assassination of Richard Nixon, The (2004)",3.5,2,Crime|Drama|Thriller
Assassination of a High School President (2008),1.0,1,Comedy|Drama|Mystery
Assassins (1995),3.125,16,Action|Crime|Thriller
Assault on Precinct 13 (1976),3.6,5,Action|Thriller
Assault on Precinct 13 (2005),3.1875,8,Action|Crime|Drama|Thriller
Assembly (Ji jie hao) (2007) ,4.5,1,Action|Drama|War
"Assignment, The (1997)",5.0,1,Action|Thriller
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),4.0,1,Adventure|Children|Comedy|Fantasy
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),2.5,1,Adventure|Comedy
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),4.0,3,Adventure|Comedy|Fantasy
Asterix and Cleopatra (Astérix et Cléopâtre) (1968),4.25,2,Action|Adventure|Animation|Children|Comedy
Asterix and the Vikings (Astérix et les Vikings) (2006),5.0,1,Adventure|Animation|Children|Comedy|Fantasy
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),4.0,1,Adventure|Children|Comedy|Fantasy
Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),3.75,2,Adventure|Animation|Children|Comedy
Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),3.75,2,Animation
"Astronaut Farmer, The (2007)",2.25,2,Drama
"Astronaut's Wife, The (1999)",2.272727272727273,11,Horror|Sci-Fi|Thriller
At Close Range (1986),3.3333333333333335,3,Crime|Drama
At First Sight (1999),2.6875,8,Drama
At Middleton (2013),1.5,1,Comedy|Romance
At the Circus (1939),3.0,1,Comedy|Musical
"Atalante, L' (1934)",4.5,1,Comedy|Drama|Romance
Atlantic City (1980),3.6875,8,Crime|Drama|Romance
Atlantis: The Lost Empire (2001),3.3421052631578947,19,Adventure|Animation|Children|Fantasy
Atlas Shrugged: Part 1 (2011),2.0,1,Drama|Mystery|Sci-Fi
Atomic Blonde (2017),3.0,1,Thriller
"Atomic Brain, The (1963)",3.5,1,Horror|Sci-Fi
"Atomic Cafe, The (1982)",4.5,2,Documentary|War
"Atomic Submarine, The (1959)",3.0,1,Sci-Fi|Thriller
Atonement (2007),3.5384615384615383,13,Drama|Romance|War
Atragon (Kaitei Gunkan) (1963),3.5,1,Adventure|Sci-Fi
Attack of the 50 Foot Woman (1958),4.5,1,Comedy|Sci-Fi
Attack of the Crab Monsters (1957),3.0,1,Horror|Sci-Fi
Attack of the Giant Leeches (1959),2.25,2,Horror|Sci-Fi
Attack of the Killer Tomatoes! (1978),2.2,5,Comedy|Horror
Attack of the Puppet People (1958),4.0,1,Horror|Sci-Fi
Attack the Block (2011),3.5,6,Action|Comedy|Sci-Fi
Attila (Attila Flagello di Dio) (1982),2.5,1,Action
Au Hasard Balthazar (1966),3.5,2,Crime|Drama
Au revoir les enfants (1987),4.1,5,Drama
Audition (Ôdishon) (1999),3.75,6,Drama|Horror|Mystery|Romance|Thriller
Audrey Rose (1977),2.0,1,Horror
August Rush (2007),3.5,6,Drama|Musical
Auntie Mame (1958),3.7,5,Comedy|Drama
Austenland (2013),3.1666666666666665,3,Comedy|Romance
Austin Powers in Goldmember (2002),2.8461538461538463,65,Comedy
Austin Powers: International Man of Mystery (1997),3.535,100,Action|Adventure|Comedy
Austin Powers: The Spy Who Shagged Me (1999),3.1983471074380163,121,Action|Adventure|Comedy
Australia (2008),3.2,5,Adventure|Drama|War|Western
Auto Focus (2002),3.1666666666666665,3,Crime|Drama
Autumn Marathon (1979),4.0,1,Comedy|Drama
Autumn Sonata (Höstsonaten) (1978),4.625,4,Drama
Autumn Spring (Babí léto) (2001),3.5,1,Comedy|Drama
"Autumn Tale, An (Conte d'automne) (1998)",4.0,3,Romance
Autumn in New York (2000),2.409090909090909,11,Drama|Romance
Autómata (Automata) (2014),3.0,1,Sci-Fi|Thriller
Avalanche (1978),2.5,3,Action
Avalon (1990),3.0,1,Drama
Avalon (2001),3.5,3,Drama|Fantasy|Sci-Fi
Avanti! (1972),4.0,1,Comedy|Drama
Avatar (2009),3.6030927835051547,97,Action|Adventure|Sci-Fi|IMAX
"Avengers, The (1998)",2.3181818181818183,11,Action|Adventure
"Avengers, The (2012)",3.869565217391304,69,Action|Adventure|Sci-Fi|IMAX
Avengers: Age of Ultron (2015),3.5185185185185186,27,Action|Adventure|Sci-Fi
Avengers: Infinity War - Part I (2018),4.0,13,Action|Adventure|Sci-Fi
"Aviator, The (2004)",3.5285714285714285,35,Drama
"Avventura, L' (Adventure, The) (1960)",4.0,2,Drama|Mystery|Romance
Awake (2007),4.0,1,Drama|Thriller
"Awakening, The (1980)",3.0,1,Horror
Awakenings (1990),3.6818181818181817,22,Drama|Mystery
Away We Go (2009),3.5,4,Comedy|Drama|Romance
Away from Her (2006),3.625,4,Drama
"Awful Truth, The (1937)",4.75,2,Comedy|Romance
"Awfully Big Adventure, An (1995)",5.0,1,Drama
Azumi (2003),2.75,2,Action|Adventure|Drama|Thriller
B*A*P*S (1997),1.5,2,Comedy
B. Monkey (1998),2.5,2,Crime|Romance|Thriller
B/W (2015),3.5,1,Comedy|Crime|Sci-Fi
BASEketball (1998),3.0714285714285716,14,Comedy
BMX Bandits (1983),3.0,1,Adventure|Crime|Drama
BURN-E (2008),4.5,3,Adventure|Animation|Children|Sci-Fi
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.375,4,Drama
"Baader Meinhof Komplex, Der (2008)",4.0,1,Action|Crime|Drama|Thriller
Baarìa (2009),4.5,1,Comedy|Drama|War
"Babadook, The (2014)",4.5,3,Drama|Horror|Thriller
Babe (1995),3.65234375,128,Children|Drama
"Babe, The (1992)",2.25,2,Drama
Babe: Pig in the City (1998),2.7758620689655173,29,Adventure|Children|Drama
Babel (2006),3.5,31,Drama|Thriller
Babes in Toyland (1934),5.0,1,Children|Comedy|Fantasy|Musical
Babes in Toyland (1961),3.1,5,Children|Fantasy|Musical
Babette's Feast (Babettes gæstebud) (1987),4.4,5,Drama
Baby Boom (1987),3.25,2,Comedy
Baby Boy (2001),0.5,1,Crime|Drama
Baby Driver (2017),4.333333333333333,9,Action|Crime|Thriller
Baby Geniuses (1999),1.6666666666666667,3,Comedy
Baby Mama (2008),3.1363636363636362,11,Comedy
Baby's Day Out (1994),1.25,2,Comedy
"Baby, The (1973)",1.5,1,Horror
"Baby-Sitters Club, The (1995)",2.9,5,Children
Baby... Secret of the Lost Legend (1985),2.2,5,Adventure|Sci-Fi
Babylon 5,2.25,2,Sci-Fi
Babylon 5: A Call to Arms (1999),3.3333333333333335,3,Adventure|Sci-Fi
Babylon 5: In the Beginning (1998),2.8,5,Adventure|Sci-Fi
Babylon 5: The Gathering (1993),4.0,1,Sci-Fi
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),4.0,1,Sci-Fi
Babylon 5: The Lost Tales - Voices in the Dark (2007),4.0,1,Sci-Fi
Babylon 5: The River of Souls (1998),4.0,1,Drama|Sci-Fi
Babylon 5: Thirdspace (1998),3.6666666666666665,3,Drama|Sci-Fi
Babylon A.D. (2008),2.3333333333333335,3,Action|Adventure|Sci-Fi|Thriller
"Babysitter, The (1995)",2.3333333333333335,6,Drama|Thriller
Bachelor Party (1984),2.9,5,Comedy
"Bachelor and the Bobby-Soxer, The (1947)",3.0,3,Comedy
"Bachelor, The (1999)",2.5454545454545454,11,Comedy|Romance
Back to School (1986),2.90625,16,Comedy
Back to the Beach (1987),1.8333333333333333,3,Comedy
Back to the Future (1985),4.038011695906433,171,Adventure|Comedy|Sci-Fi
Back to the Future Part II (1989),3.5057471264367814,87,Adventure|Comedy|Sci-Fi
Back to the Future Part III (1990),3.3693181818181817,88,Adventure|Comedy|Sci-Fi|Western
"Back-up Plan, The (2010)",3.0,1,Comedy|Romance
Backbeat (1993),3.5,6,Drama|Musical
Backdraft (1991),3.3043478260869565,23,Action|Drama
Bad Asses (Bad Ass 2) (2014),3.5,1,Action|Drama
Bad Asses on the Bayou (2015),2.5,1,Action|Comedy
Bad Boy Bubby (1993),4.833333333333333,3,Drama
Bad Boys (1995),3.2450980392156863,51,Action|Comedy|Crime|Drama|Thriller
Bad Boys II (2003),2.8823529411764706,17,Action|Comedy|Crime|Thriller
Bad Company (1995),3.25,2,Action|Crime|Drama
Bad Company (2002),2.875,4,Action|Comedy|Crime
Bad Day at Black Rock (1955),3.5,1,Drama|Thriller|Western
Bad Education (La mala educación) (2004),3.75,8,Drama|Thriller
Bad Girls (1994),2.5,8,Western
Bad Karma (2012),2.0,1,Thriller
Bad Lieutenant (1992),3.4375,8,Crime|Drama
Bad Lieutenant: Port of Call New Orleans (2009),2.25,2,Crime|Drama
Bad Milo (Bad Milo!) (2013),1.0,1,Comedy|Horror
Bad Moms (2016),3.8333333333333335,3,Comedy
Bad News Bears (2005),3.0,3,Children|Comedy
"Bad News Bears, The (1976)",3.2777777777777777,9,Comedy
Bad Santa (2003),3.3653846153846154,26,Comedy|Crime
Bad Santa 2 (2016),0.5,1,Comedy
"Bad Seed, The (1956)",4.0,4,Drama|Thriller
Bad Taste (1987),3.0,6,Comedy|Horror|Sci-Fi
Bad Teacher (2011),2.888888888888889,9,Comedy
Bad Words (2013),2.0,3,Comedy
"Bad and the Beautiful, The (1952)",4.0,1,Drama
Badlands (1973),4.090909090909091,11,Crime|Drama|Thriller
"Bag Man, The (2014)",3.5,1,Crime|Drama|Thriller
Bagdad Cafe (Out of Rosenheim) (1987),3.875,4,Comedy|Drama
Bait (2000),2.5,2,Action|Comedy
Bakuman (2015),4.0,1,Comedy|Drama
Balance (1989),4.5,1,Animation|Drama|Mystery|Sci-Fi|Thriller
"Ballad of Jack and Rose, The (2005)",3.125,4,Drama
"Ballad of Narayama, The (Narayama bushiko) (1983)",5.0,1,Drama
Ballistic: Ecks vs. Sever (2002),2.5,2,Action|Thriller
Balls Out: Gary the Tennis Coach (2009),2.0,1,Comedy
Balls of Fury (2007),2.8333333333333335,3,Comedy
Balto (1995),3.125,8,Adventure|Animation|Children
"Bamba, La (1987)",2.7857142857142856,7,Drama
Bambi (1942),3.3684210526315788,38,Animation|Children|Drama
Bamboozled (2000),2.9375,8,Comedy
Banana Joe (1981),2.75,2,Comedy
Bananas (1971),3.409090909090909,11,Comedy|War
"Band Wagon, The (1953)",3.8333333333333335,3,Comedy|Musical
Band of Brothers (2001),4.285714285714286,7,Action|Drama|War
Band of Outsiders (Bande à part) (1964),3.5,2,Comedy|Crime|Drama|Romance
Band of the Hand (1986),1.0,1,Action|Crime|Drama
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",3.5,3,Comedy|Drama
Bandidas (2006),1.0,1,Action|Comedy|Crime|Western
Bandits (2001),2.6666666666666665,6,Comedy|Crime|Romance
"Bang, Bang, You're Dead (2002)",4.0,2,Drama
"Banger Sisters, The (2002)",2.0,3,Comedy|Drama
Bangkok Dangerous (2008),3.25,2,Action|Crime|Thriller
"Bank Dick, The (1940)",2.5,2,Comedy
"Bank Job, The (2008)",3.6153846153846154,13,Action|Crime|Thriller
Baraka (1992),4.125,4,Documentary
Baran (2001),3.5,1,Adventure|Drama|Romance
Barb Wire (1996),2.65,20,Action|Sci-Fi
