CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Actual,Churn Probability,Risk Level
7663-CUXZB,1,United States,California,Fields Landing,95537,"40.726949, -124.217378",40.726949,-124.217378,Male,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,No,0,23,6251,No churn,0,0.0021211674869867345,Low
4312-KFRXN,1,United States,California,Bradley,93426,"35.842889, -121.004862",35.842889,-121.004862,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,0,30,5512,No churn,0,0.00027833310552476207,Low
7825-ECJRF,1,United States,California,Santa Clarita,91350,"34.502432, -118.41459",34.502432,-118.41459,Female,No,No,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,1,71,3764,Network reliability,1,0.989261052351404,High
6513-EECDB,1,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73.55,Yes,1,94,4369,Price too high,1,0.9974975022990662,High
6682-VCIXC,1,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327,Female,No,Yes,No,43,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No,0,43,5656,No churn,0,0.0015341662890492522,Low
9606-PBKBQ,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.05,Yes,1,94,4584,Attitude of support person,1,0.9957321768561123,High
9033-EOXWV,1,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,1,94,4149,Don't know,1,0.9910702594263091,High
9953-ZMKSM,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,Male,No,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,No,0,79,4530,No churn,0,0.0003347104966792629,Low
5546-BYZSM,1,United States,California,Oak View,93022,"34.404544, -119.302118",34.404544,-119.302118,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6,No,0,80,2839,No churn,0,0.0009644264545616215,Low
2207-QPJED,1,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895,Female,Yes,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.0,3371.75,No,0,62,4048,No churn,0,0.0038836442084589887,Low
8406-LNMHF,1,United States,California,Trona,93562,"35.74837, -117.384948",35.74837,-117.384948,Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,No,0,61,5295,No churn,0,0.0018645768734543756,Low
6086-ESGRL,1,United States,California,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,1,72,3947,Attitude of support person,1,0.9953144881597128,High
3486-NPGST,1,United States,California,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024,Female,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,620.75,No,0,47,2691,No churn,0,0.0007794040952623706,Low
8903-XEBGX,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,Male,No,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,0,67,4594,No churn,0,0.004180073578569605,Low
2645-QTLMB,1,United States,California,Bloomington,92316,"34.059722, -117.39104",34.059722,-117.39104,Male,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,Yes,1,99,5267,Network reliability,1,0.996584162308024,High
3714-JTVOV,1,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,Female,Yes,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,1,94,2322,Competitor offered higher download speeds,1,0.9898257539827637,High
5599-HVLTW,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,No,0,39,3276,No churn,0,0.005872329910830173,Low
5663-QBGIS,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,No,0,73,6120,No churn,0,0.0017327439583434676,Low
0015-UOCOJ,1,United States,California,Simi Valley,93063,"34.296813, -118.685703",34.296813,-118.685703,Female,Yes,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,No,0,34,5525,No churn,0,0.005160421973507111,Low
7998-ZLXWN,1,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369,Female,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,No,0,78,5184,No churn,0,0.001980591704601383,Low
1981-INRFU,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,1,98,5172,Don't know,1,0.9966104307064684,High
3799-ISUZQ,1,United States,California,California Hot Springs,93207,"35.865795, -118.69759",35.865795,-118.69759,Male,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.95,529.5,Yes,1,90,3296,Poor expertise of online support,1,0.9957439658511803,High
6650-VJONK,1,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.85,43.85,No,0,39,5913,No churn,0,0.005605659609735028,Low
4102-HLENU,1,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,Female,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,65.65,4322.85,No,0,20,5441,No churn,0,0.000664261938946027,Low
4193-ORFCL,1,United States,California,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,Female,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,45.1,Yes,1,70,2740,Attitude of support person,1,0.9939648877063111,High
1899-VXWXM,1,United States,California,Ravendale,96123,"40.845738, -120.322219",40.845738,-120.322219,Male,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,5082.8,Yes,1,69,5898,Competitor made better offer,1,0.9916217953949961,High
9770-KXGQU,1,United States,California,Moreno Valley,92555,"33.907361, -117.109972",33.907361,-117.109972,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,No,0,20,4635,No churn,0,0.0019006546869148036,Low
0639-TSIQW,1,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195,Female,No,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.95,6886.25,Yes,1,70,5620,Competitor offered more data,1,0.9861042948902973,High
3158-MOERK,1,United States,California,Hayward,94545,"37.62984, -122.120843",37.62984,-122.120843,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,174.8,Yes,1,83,3391,Competitor offered more data,1,0.997143049498,High
7252-NTGSS,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,0,48,4131,No churn,0,0.004607936080633724,Low
3274-NSDWE,1,United States,California,Ivanhoe,93235,"36.385818, -119.224243",36.385818,-119.224243,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,0,68,6161,No churn,0,0.00023786603984617355,Low
1302-TPUBN,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,Male,No,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,No,0,23,5637,No churn,0,0.0002520896287707661,Low
6583-SZVGP,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,Male,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,No,0,76,5994,No churn,0,0.0027780719542148794,Low
9961-JBNMK,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,Yes,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,1,87,4317,Product dissatisfaction,1,0.9949510019527629,High
8058-JMEQO,1,United States,California,Los Angeles,90020,"34.066367, -118.309868",34.066367,-118.309868,Female,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,95,3543,Network reliability,1,0.9968367007581254,High
1095-JUDTC,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,1,65,5214,Competitor offered higher download speeds,1,0.9922748631868017,High
1670-SVOWZ,1,United States,California,Mira Loma,91752,"33.999992, -117.535395",33.999992,-117.535395,Female,No,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,Yes,1,98,2504,Competitor offered higher download speeds,1,0.9943526890289847,High
4906-ZHGPK,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,Male,No,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770.0,No,0,77,5276,No churn,0,0.0019839728986764406,Low
7964-VEXDG,1,United States,California,Anaheim,92802,"33.807864, -117.923782",33.807864,-117.923782,Male,No,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,0,62,4579,No churn,0,0.0026231628431488017,Low
3186-BAXNB,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,Yes,1,71,4319,Attitude of service provider,1,0.9951447571712206,High
5844-QVTAT,1,United States,California,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574,Female,No,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No,0,21,4276,No churn,0,0.0018818165446353652,Low
8990-YOZLV,1,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,Female,No,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,No,0,68,5059,No churn,0,0.0006031048325141137,Low
1707-HABPF,1,United States,California,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,No,0,43,3191,No churn,0,0.002636480657282467,Low
2642-MAWLJ,1,United States,California,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,No,0,57,5272,No churn,0,0.0003842142765128874,Low
6784-XYJAE,1,United States,California,Fort Irwin,92310,"35.349241, -116.770281",35.349241,-116.770281,Female,No,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,0,25,4770,No churn,0,0.0022504390306571534,Low
1013-QCWAM,1,United States,California,Garden Grove,92841,"33.786738, -117.982564",33.786738,-117.982564,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,No,0,32,5469,No churn,0,0.0041699721531514794,Low
2719-BDAQO,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,Male,No,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625.65,Yes,1,93,4940,Price too high,1,0.9945152515216255,High
3808-HFKDE,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Female,No,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,No,0,59,3460,No churn,0,0.004122680862821007,Low
7028-DVOIQ,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,1,82,2074,Don't know,1,0.995451019048449,High
5318-IXUZF,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,Yes,1,72,4149,Don't know,1,0.9954383019755764,High
5440-VHLUL,1,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,No,0,47,6247,No churn,0,0.0022092491445805515,Low
5519-TEEUH,1,United States,California,Irvine,92604,"33.688546, -117.788091",33.688546,-117.788091,Male,No,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,No,0,57,5759,No churn,0,0.0006022435502667169,Low
6923-AQONU,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,No,0,46,4076,No churn,0,0.0006243645120692016,Low
8207-DMRVL,1,United States,California,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,No,0,51,6158,No churn,0,0.0008010620026727735,Low
3391-JSQEW,1,United States,California,San Jose,95110,"37.34667, -121.910019",37.34667,-121.910019,Male,No,Yes,No,40,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2058.5,No,0,71,2454,No churn,0,0.002230716115226866,Low
5701-GUXDC,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,Female,No,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,No,0,29,2519,No churn,0,0.0022857635554101555,Low
0620-XEFWH,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,No,0,63,5279,No churn,0,0.001612613822407926,Low
5248-KWLAR,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,No,0,28,6483,No churn,0,0.0010519173321809567,Low
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,1,0.9965890057327529,High
7319-VENRZ,1,United States,California,Rancho Santa Margarita,92688,"33.624654, -117.611733",33.624654,-117.611733,Male,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,No,0,40,4010,No churn,0,0.003544164161415305,Low
3173-NVMPX,1,United States,California,Newport Beach,92663,"33.62251, -117.927024",33.62251,-117.927024,Female,No,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,0,80,4291,No churn,0,0.002858010024457653,Low
2925-MXLSX,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459,Female,No,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,No,0,30,4403,No churn,0,0.0026196249138949633,Low
1444-VVSGW,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,1,99,5563,Product dissatisfaction,1,0.9841684441811083,High
1740-CSDJP,1,United States,California,Oakhurst,93644,"37.648647, -119.231447",37.648647,-119.231447,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,Yes,1,88,2548,Lack of affordable download/upload speed,1,0.996140149948607,High
3914-FDRHP,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.25,770.5,No,0,42,4754,No churn,0,0.005814205727388165,Low
3165-HDOEW,1,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739,Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,1,73,3706,Don't know,1,0.9953503678130984,High
2812-SFXMJ,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,27,4221,No churn,0,0.0015947564297173478,Low
