sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
Binder Dividers SKU 1,8/2/2022,19.69,177,3485,745,1168,523,499,550,20.98,,,,,20.98,20.98,2393,15.99,22.99
Binder Dividers SKU 1,8/3/2022,19.79,178,3523,749,1175,528,494,577,20.98,,,,,20.98,20.98,2335,15.99,22.99
Binder Dividers SKU 1,8/4/2022,19.79,158,3127,665,1043,469,472,478,20.98,,,,,20.98,20.98,2165,15.99,22.99
Binder Dividers SKU 1,8/5/2022,19.69,182,3584,766,1201,538,414,665,20.98,,,,,20.98,20.98,2010,15.99,22.99
Binder Dividers SKU 1,8/6/2022,19.99,87,1739,366,574,261,293,245,20.98,,,,,20.98,20.98,2459,15.99,22.99
Binder Dividers SKU 1,8/7/2022,19.99,77,1539,324,508,231,331,145,20.98,,,,,20.98,20.98,2344,15.99,22.99
Binder Dividers SKU 1,8/8/2022,19.69,142,2796,598,937,419,461,381,20.98,,,,,20.98,20.98,2212,15.99,22.99
Binder Dividers SKU 1,8/9/2022,18.99,215,4083,905,1419,612,619,528,20.98,,,,,20.98,20.98,2063,15.99,22.99
Binder Dividers SKU 1,8/10/2022,22.59,106,2395,446,700,359,419,471,20.98,,,,,20.98,20.98,1957,15.99,22.99
Binder Dividers SKU 1,8/11/2022,22.69,123,2791,518,812,419,448,594,20.98,,,,,20.98,20.98,1830,15.99,22.99
Binder Dividers SKU 1,8/12/2022,22.59,82,1852,345,541,278,271,417,20.98,,,,,20.98,20.98,1638,15.99,22.99
Binder Dividers SKU 1,8/13/2022,22.99,35,805,147,231,121,201,105,20.98,,,,,20.98,20.98,2241,15.99,22.99
Binder Dividers SKU 1,8/14/2022,22.99,44,1012,185,290,152,225,160,20.98,,,,,20.98,20.98,2153,15.99,22.99
Binder Dividers SKU 1,8/15/2022,22.49,162,3643,682,1069,546,373,973,20.98,,,,,20.98,20.98,2067,15.99,22.99
Binder Dividers SKU 1,8/16/2022,22.79,129,2940,543,851,441,528,577,20.98,,,,,20.98,20.98,1981,15.99,22.99
Binder Dividers SKU 1,8/17/2022,22.59,117,2643,493,772,396,362,620,20.98,,,,,20.98,20.98,1914,15.99,22.99
Binder Dividers SKU 1,8/18/2022,22.29,120,2675,505,792,401,255,722,20.98,,,,,20.98,20.98,1793,15.99,22.99
Binder Dividers SKU 1,8/19/2022,22.79,51,1162,215,337,174,186,250,20.98,,,,,20.98,20.98,1677,15.99,22.99
Binder Dividers SKU 1,8/20/2022,22.99,39,897,164,257,135,168,173,20.98,,,,,20.98,20.98,1545,15.99,22.99
Binder Dividers SKU 1,8/21/2022,22.99,47,1081,198,310,162,193,218,20.98,,,,,20.98,20.98,1458,15.99,22.99
Binder Dividers SKU 1,8/22/2022,22.79,91,2074,383,601,311,268,511,20.98,,,,,20.98,20.98,1411,15.99,22.99
Binder Dividers SKU 1,8/23/2022,22.89,135,3090,568,891,464,335,832,20.98,,,,,20.98,20.98,1348,15.99,22.99
Binder Dividers SKU 1,8/24/2022,22.69,116,2632,488,766,395,303,680,20.98,,,,,20.98,20.98,1265,15.99,22.99
Binder Dividers SKU 1,8/25/2022,22.59,77,1739,324,508,261,246,400,20.98,,,,,20.98,20.98,1172,15.99,22.99
Binder Dividers SKU 1,8/26/2022,22.39,74,1657,312,488,249,174,434,20.98,,,,,20.98,20.98,1085,15.99,22.99
Binder Dividers SKU 1,8/27/2022,22.99,27,621,114,178,93,110,126,20.98,,,,,20.98,20.98,965,15.99,22.99
Binder Dividers SKU 1,8/28/2022,22.89,32,732,135,211,110,143,133,20.98,,,,,20.98,20.98,888,15.99,22.99
Binder Dividers SKU 1,8/29/2022,22.79,84,1914,354,554,287,237,482,20.98,,,,,20.98,20.98,832,15.99,22.99
Binder Dividers SKU 1,8/30/2022,22.69,113,2564,476,746,385,303,654,20.98,,,,,20.98,20.98,757,15.99,22.99
Binder Dividers SKU 1,8/31/2022,22.79,84,1914,354,554,287,248,471,20.98,,,,,20.98,20.98,721,15.99,22.99
Binder Dividers SKU 1,9/1/2022,22.89,61,1396,257,403,209,211,316,20.98,,,,,20.98,20.98,665,15.99,22.99
Binder Dividers SKU 1,9/2/2022,22.89,51,1167,215,337,175,159,281,20.98,,,,,20.98,20.98,2000,15.99,22.99
Binder Dividers SKU 1,9/3/2022,22.99,31,713,131,205,107,118,152,20.98,,,,,20.98,20.98,1917,15.99,22.99
Binder Dividers SKU 1,9/4/2022,22.99,25,575,105,165,86,105,114,20.98,,,,,20.98,20.98,1855,15.99,22.99
Binder Dividers SKU 1,9/5/2022,22.69,33,749,139,218,112,103,177,20.98,,,,,20.98,20.98,2764,15.99,22.99
Binder Dividers SKU 1,9/6/2022,22.79,81,1846,341,535,277,154,539,20.98,,,,,20.98,20.98,3207,15.99,22.99
Binder Dividers SKU 1,9/7/2022,22.69,64,1452,269,422,218,185,358,20.98,,,,,20.98,20.98,3150,15.99,22.99
Binder Dividers SKU 1,9/8/2022,22.89,48,1099,202,317,165,118,297,20.98,,,,,20.98,20.98,3123,15.99,22.99
Binder Dividers SKU 1,9/9/2022,22.69,39,885,164,257,133,70,261,20.98,,,,,20.98,20.98,3050,15.99,22.99
Binder Dividers SKU 1,9/10/2022,22.89,17,389,72,112,58,40,107,20.98,,,,,20.98,20.98,,15.99,22.99
Binder Dividers SKU 1,9/11/2022,22.99,7,161,29,46,24,43,19,20.98,,,,,20.98,20.98,,15.99,22.99
Binder Dividers SKU 1,9/12/2022,22.79,54,1231,227,356,185,66,397,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/13/2022,22.59,58,1310,244,383,196,87,400,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/14/2022,22.29,79,1761,333,521,264,96,547,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/15/2022,22.89,38,870,160,251,130,85,244,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/16/2022,22.29,58,1293,244,383,194,51,421,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/17/2022,22.99,9,207,38,59,31,27,52,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/18/2022,22.89,7,160,29,46,24,20,41,25.96,,,,,25.96,25.96,,15.99,22.99
Binder Dividers SKU 1,9/19/2022,22.59,44,994,185,290,149,68,302,24.7,,,,,24.7,24.7,,15.99,22.99
Binder Dividers SKU 1,9/20/2022,22.79,35,798,147,231,120,59,241,24.7,,,,,24.7,24.7,,15.99,22.99
Binder Dividers SKU 1,9/21/2022,22.79,41,934,173,271,140,80,270,24.7,,,,,24.7,24.7,,15.99,22.99
Binder Dividers SKU 1,9/22/2022,22.79,28,638,118,185,96,62,177,24.7,,,,,24.7,24.7,,15.99,22.99
Binder Dividers SKU 1,9/23/2022,22.59,29,655,122,191,98,10,234,24.7,,,,,24.7,24.7,2846,15.99,22.99
Binder Dividers SKU 1,9/24/2022,22.99,5,115,21,33,17,0,44,24.7,,,,,24.7,24.7,2464,15.99,22.99
Binder Dividers SKU 1,9/25/2022,22.79,2,46,8,13,7,0,18,24.7,,,,,24.7,24.7,2413,15.99,22.99
Binder Dividers SKU 1,9/26/2022,22.19,45,999,189,297,150,0,363,24.7,,,,,24.7,24.7,2404,15.99,22.99
Binder Dividers SKU 1,9/27/2022,22.69,31,703,131,205,105,0,262,24.7,,,,,24.7,24.7,2375,15.99,22.99
Binder Dividers SKU 1,9/28/2022,22.89,17,389,72,112,58,0,147,24.7,,,,,24.7,24.7,2361,15.99,22.99
Binder Dividers SKU 1,9/29/2022,22.89,18,412,76,119,62,0,155,24.7,,,,,24.7,24.7,2337,15.99,22.99
Binder Dividers SKU 1,9/30/2022,22.49,19,427,80,125,64,0,158,24.7,,,,,24.7,24.7,2310,15.99,22.99
Binder Dividers SKU 1,10/1/2022,22.79,3,68,13,20,10,0,25,24.7,,,,,24.7,24.7,2291,15.99,22.99
Binder Dividers SKU 1,10/2/2022,22.99,3,69,13,20,10,0,26,24.7,,,,,24.7,24.7,2280,15.99,22.99
Binder Dividers SKU 1,10/3/2022,22.79,36,820,152,238,123,0,307,24.7,,,,,24.7,24.7,2271,15.99,22.99
Binder Dividers SKU 1,10/4/2022,20.19,21,424,88,139,64,0,133,24.7,,,,,24.7,24.7,2236,15.99,22.99
Binder Dividers SKU 1,10/5/2022,22.79,20,456,84,132,68,0,172,24.7,,,,,24.7,24.7,2229,15.99,22.99
Binder Dividers SKU 1,10/6/2022,22.89,17,389,72,112,58,0,147,24.7,,,,,24.7,24.7,2191,15.99,22.99
Binder Dividers SKU 1,10/7/2022,22.99,13,299,55,86,45,0,113,24.7,,,,,24.7,24.7,2176,15.99,22.99
Binder Dividers SKU 1,10/8/2022,22.79,4,91,17,26,14,0,34,24.7,,,,,24.7,24.7,2157,15.99,22.99
Binder Dividers SKU 1,10/9/2022,22.59,5,113,21,33,17,0,42,24.7,,,,,24.7,24.7,2147,15.99,22.99
Binder Dividers SKU 1,10/10/2022,22.79,20,456,84,132,68,0,172,24.7,,,,,24.7,24.7,2453,15.99,22.99
Binder Dividers SKU 1,10/11/2022,22.69,26,590,109,172,88,25,196,24.7,,,,,24.7,24.7,2443,15.99,22.99
Binder Dividers SKU 1,10/12/2022,22.59,43,971,181,284,146,56,304,20.98,,,,,20.98,20.98,2421,15.99,22.99
Binder Dividers SKU 1,10/13/2022,22.79,29,661,122,191,99,39,210,20.98,,,,,20.98,20.98,2663,15.99,22.99
Binder Dividers SKU 1,10/14/2022,22.79,22,501,93,145,75,26,162,20.98,,,,,20.98,20.98,2641,15.99,22.99
Binder Dividers SKU 1,10/15/2022,22.79,6,137,25,40,21,16,35,20.98,,,,,20.98,20.98,2594,15.99,22.99
Binder Dividers SKU 1,10/16/2022,22.89,6,137,25,40,21,31,20,20.98,,,,,20.98,20.98,2578,15.99,22.99
Binder Dividers SKU 1,10/17/2022,22.79,11,251,46,73,38,27,67,20.98,,,,,20.98,20.98,2564,15.99,22.99
Binder Dividers SKU 1,10/18/2022,22.59,20,452,84,132,68,36,132,20.98,,,,,20.98,20.98,2547,15.99,22.99
Binder Dividers SKU 1,10/19/2022,22.89,22,504,93,145,76,32,158,20.98,,,,,20.98,20.98,2542,15.99,22.99
Binder Dividers SKU 1,10/20/2022,22.59,31,700,131,205,105,20,239,20.98,,,,,20.98,20.98,2515,15.99,22.99
Binder Dividers SKU 1,10/21/2022,22.79,26,593,109,172,89,25,198,20.98,,,,,20.98,20.98,2501,15.99,22.99
Binder Dividers SKU 1,10/22/2022,22.99,9,207,38,59,31,17,62,20.98,,,,,20.98,20.98,2495,15.99,22.99
Binder Dividers SKU 1,10/23/2022,22.99,4,92,17,26,14,20,15,20.98,,,,,20.98,20.98,2474,15.99,22.99
Binder Dividers SKU 1,10/24/2022,22.49,33,742,139,218,111,36,238,24.7,,,,,24.7,24.7,2446,15.99,22.99
Binder Dividers SKU 1,10/25/2022,22.79,12,273,51,79,41,37,65,24.7,,,,,24.7,24.7,2416,15.99,22.99
Binder Dividers SKU 1,10/26/2022,22.49,18,405,76,119,61,30,119,24.7,,,,,24.7,24.7,2405,15.99,22.99
Binder Dividers SKU 1,10/27/2022,22.59,42,949,177,277,142,26,327,24.7,,,,,24.7,24.7,2385,15.99,22.99
Binder Dividers SKU 1,10/28/2022,22.09,32,707,135,211,106,20,235,24.7,,,,,24.7,24.7,2335,15.99,22.99
Binder Dividers SKU 1,10/29/2022,22.99,6,138,25,40,21,23,29,24.7,,,,,24.7,24.7,2326,15.99,22.99
Binder Dividers SKU 1,10/30/2022,22.99,1,23,4,7,3,13,-4,24.7,,,,,24.7,24.7,2360,15.99,22.99
Binder Dividers SKU 1,10/31/2022,22.39,44,985,185,290,148,19,343,24.7,,,,,24.7,24.7,3616,15.99,22.99
Binder Dividers SKU 1,11/1/2022,22.79,32,729,135,211,109,23,251,24.7,,,,,24.7,24.7,3597,15.99,22.99
Binder Dividers SKU 1,11/2/2022,22.59,28,633,118,185,95,30,205,24.7,,,,,24.7,24.7,3573,15.99,22.99
Binder Dividers SKU 1,11/3/2022,22.59,24,542,101,158,81,23,179,24.7,,,,,24.7,24.7,3534,15.99,22.99
Binder Dividers SKU 1,11/4/2022,22.59,32,723,135,211,108,31,238,24.7,,,,,24.7,24.7,,15.99,22.99
Binder Dividers SKU 1,11/5/2022,22.99,11,253,46,73,38,17,79,24.7,,,,,24.7,24.7,3534,15.99,22.99
Binder Dividers SKU 1,11/6/2022,22.99,5,115,21,33,17,22,22,24.7,,,,,24.7,24.7,4722,15.99,22.99
Binder Dividers SKU 1,11/7/2022,19.79,51,1009,215,337,151,191,115,24.7,,,,,24.7,24.7,4709,15.99,22.99
Binder Dividers SKU 1,11/8/2022,19.89,45,895,189,297,134,291,-16,24.7,,,,,24.7,24.7,4709,15.99,22.99
Binder Dividers SKU 1,11/9/2022,19.59,88,1724,370,581,259,278,236,24.7,,,,,24.7,24.7,4642,15.99,22.99
Binder Dividers SKU 1,11/10/2022,19.59,60,1175,253,396,176,247,103,24.7,,,,,24.7,24.7,7082,15.99,22.99
Binder Dividers SKU 1,11/11/2022,19.79,63,1247,265,416,187,208,171,24.7,,,,,24.7,24.7,7042,15.99,22.99
Binder Dividers SKU 1,11/12/2022,19.89,24,477,101,158,72,200,-54,24.7,,,,,24.7,24.7,7042,15.99,22.99
Binder Dividers SKU 1,11/13/2022,19.99,15,300,63,99,45,195,-102,24.7,,,,,24.7,24.7,6959,15.99,22.99
Binder Dividers SKU 1,11/14/2022,19.89,60,1193,253,396,179,238,127,24.7,,,,,24.7,24.7,6928,15.99,22.99
Binder Dividers SKU 1,11/15/2022,19.79,82,1623,345,541,243,257,237,24.7,,,,,24.7,24.7,6551,15.99,22.99
Binder Dividers SKU 1,11/16/2022,20.69,99,2048,417,653,307,275,396,24.7,,,,,24.7,24.7,6551,15.99,22.99
Binder Dividers SKU 1,11/17/2022,20.39,64,1305,269,422,196,240,178,24.7,,,,,24.7,24.7,6551,15.99,22.99
Binder Dividers SKU 1,11/18/2022,20.79,37,769,156,244,115,210,44,24.7,,,,,24.7,24.7,6382,15.99,22.99
Binder Dividers SKU 1,11/19/2022,20.99,14,294,59,92,44,177,-78,24.7,,,,,24.7,24.7,6317,15.99,22.99
Binder Dividers SKU 1,11/20/2022,20.99,20,420,84,132,63,183,-42,24.7,,,,,24.7,24.7,6283,15.99,22.99
Binder Dividers SKU 1,11/21/2022,20.79,57,1185,240,376,178,235,156,24.7,,,,,24.7,24.7,6269,15.99,22.99
Binder Dividers SKU 1,11/22/2022,20.79,39,811,164,257,122,214,54,24.7,,,,,24.7,24.7,6269,15.99,22.99
Binder Dividers SKU 1,11/23/2022,20.89,54,1128,227,356,169,201,175,24.7,,,,,24.7,24.7,6269,15.99,22.99
Binder Dividers SKU 1,11/24/2022,20.99,8,168,34,53,25,108,-52,24.7,,,,,24.7,24.7,6400,15.99,22.99
Binder Dividers SKU 1,11/25/2022,20.89,16,334,67,106,50,59,52,24.7,,,,,24.7,24.7,6345,15.99,22.99
Binder Dividers SKU 1,11/26/2022,20.99,28,588,118,185,88,66,131,24.7,,,,,24.7,24.7,6345,15.99,22.99
Binder Dividers SKU 1,11/27/2022,20.89,22,460,93,145,69,245,-92,24.7,,,,,24.7,24.7,6345,15.99,22.99
Binder Dividers SKU 1,11/28/2022,19.19,52,998,219,343,150,269,17,24.7,,,,,24.7,24.7,6345,15.99,22.99
Binder Dividers SKU 1,11/29/2022,20.69,109,2255,459,719,338,237,502,24.7,,,,,24.7,24.7,6345,15.99,22.99
Binder Dividers SKU 1,11/30/2022,20.79,49,1019,206,323,153,206,131,24.7,,,,,24.7,24.7,6001,15.99,22.99
Binder Dividers SKU 1,12/1/2022,20.69,72,1490,303,475,224,224,264,24.7,,,,,24.7,24.7,5968,15.99,22.99
Binder Dividers SKU 1,12/2/2022,20.69,63,1303,265,416,195,221,206,24.7,,,,,24.7,24.7,6140,15.99,22.99
Binder Dividers SKU 1,12/3/2022,20.99,10,210,42,66,32,177,-107,24.7,,,,,24.7,24.7,6140,15.99,22.99
Binder Dividers SKU 1,12/4/2022,20.99,9,189,38,59,28,164,-100,24.7,,,,,24.7,24.7,6056,15.99,22.99
Binder Dividers SKU 1,12/5/2022,20.69,57,1179,240,376,177,258,128,24.7,,,,,24.7,24.7,5968,15.99,22.99
Binder Dividers SKU 1,12/6/2022,20.59,76,1565,320,502,235,282,226,24.7,,,,,24.7,24.7,5887,15.99,22.99
Binder Dividers SKU 1,12/7/2022,20.59,82,1688,345,541,253,278,271,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/8/2022,19.89,71,1412,299,469,212,295,137,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/9/2022,19.69,67,1319,282,442,198,240,157,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/10/2022,19.99,9,180,38,59,27,192,-136,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/11/2022,19.99,19,380,80,125,57,197,-79,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/12/2022,19.79,63,1247,265,416,187,239,140,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/13/2022,19.89,59,1174,248,389,176,276,85,24.7,,,,,24.7,24.7,5858,15.99,22.99
Binder Dividers SKU 1,12/14/2022,20.79,37,769,156,244,115,239,15,24.7,,,,,24.7,24.7,5437,15.99,22.99
Binder Dividers SKU 1,12/15/2022,20.79,57,1185,240,376,178,252,139,24.7,,,,,24.7,24.7,5422,15.99,22.99
Binder Dividers SKU 1,12/16/2022,20.69,36,745,152,238,112,236,7,24.7,,,,,24.7,24.7,5379,15.99,22.99
Binder Dividers SKU 1,12/17/2022,20.99,10,210,42,66,32,158,-88,24.7,,,,,24.7,24.7,5330,15.99,22.99
Binder Dividers SKU 1,12/18/2022,20.99,6,126,25,40,19,171,-129,24.7,,,,,24.7,24.7,5304,15.99,22.99
Binder Dividers SKU 1,12/19/2022,20.79,35,728,147,231,109,225,16,24.7,,,,,24.7,24.7,5774,15.99,22.99
Binder Dividers SKU 1,12/20/2022,20.79,36,748,152,238,112,247,-1,24.7,,,,,24.7,24.7,5741,15.99,22.99
Binder Dividers SKU 1,12/21/2022,20.39,51,1040,215,337,156,218,114,24.7,,,,,24.7,24.7,5723,15.99,22.99
Binder Dividers SKU 1,12/22/2022,20.39,26,530,109,172,80,185,-16,24.7,,,,,24.7,24.7,5694,15.99,22.99
Binder Dividers SKU 1,12/23/2022,19.99,24,480,101,158,72,222,-73,24.7,,,,,24.7,24.7,5669,15.99,22.99
Binder Dividers SKU 1,12/24/2022,19.99,5,100,21,33,15,138,-107,24.7,,,,,24.7,24.7,5649,15.99,22.99
Binder Dividers SKU 1,12/25/2022,19.99,7,140,29,46,21,165,-121,24.7,,,,,24.7,24.7,5617,15.99,22.99
Binder Dividers SKU 1,12/26/2022,19.99,20,400,84,132,60,217,-93,24.7,,,,,24.7,24.7,5609,15.99,22.99
Binder Dividers SKU 1,12/27/2022,19.89,49,975,206,323,146,302,-2,24.7,,,,,24.7,24.7,5605,15.99,22.99
Binder Dividers SKU 1,12/28/2022,19.69,50,985,210,330,148,309,-12,24.7,,,,,24.7,24.7,5560,15.99,22.99
Binder Dividers SKU 1,12/29/2022,19.69,74,1457,312,488,219,292,146,24.7,,,,,24.7,24.7,5524,15.99,22.99
Binder Dividers SKU 1,12/30/2022,19.89,43,855,181,284,128,224,38,24.7,,,,,24.7,24.7,5479,15.99,22.99
Binder Dividers SKU 1,12/31/2022,19.99,23,460,97,152,69,208,-66,24.7,,,,,24.7,24.7,5431,15.99,22.99
Binder Dividers SKU 1,1/1/2023,19.99,13,260,55,86,39,207,-127,24.7,,,,,24.7,24.7,5376,15.99,22.99
Binder Dividers SKU 1,1/2/2023,19.89,36,716,152,238,107,275,-56,24.7,,,,,24.7,24.7,5358,15.99,22.99
Binder Dividers SKU 1,1/3/2023,19.29,122,2353,514,805,353,361,320,24.7,,,,,24.7,24.7,5336,15.99,22.99
Binder Dividers SKU 1,1/4/2023,19.59,140,2743,589,924,411,348,471,24.7,,,,,24.7,24.7,5114,15.99,22.99
Binder Dividers SKU 1,1/5/2023,19.69,113,2225,476,746,334,344,325,24.7,,,,,24.7,24.7,5227,15.99,22.99
Binder Dividers SKU 1,1/6/2023,19.89,79,1571,333,521,236,288,193,24.7,,,,,24.7,24.7,5141,15.99,22.99
Binder Dividers SKU 1,1/8/2023,18.89,18,340,76,119,51,242,-148,24.7,,,,,24.7,24.7,4928,15.99,22.99
Binder Dividers SKU 1,1/9/2023,19.79,70,1385,295,462,208,376,44,24.7,,,,,24.7,24.7,4888,15.99,22.99
Binder Dividers SKU 1,1/10/2023,19.79,91,1801,383,601,270,363,184,24.7,,,,,24.7,24.7,4806,15.99,22.99
Binder Dividers SKU 1,1/11/2023,19.69,79,1556,333,521,233,379,90,24.7,,,,,24.7,24.7,4749,15.99,22.99
Binder Dividers SKU 1,1/12/2023,19.79,90,1781,379,594,267,364,177,24.7,,,,,24.7,24.7,4673,15.99,22.99
Binder Dividers SKU 1,1/13/2023,19.89,72,1432,303,475,215,291,148,23.49,,,,,23.49,23.49,4577,15.99,22.99
Binder Dividers SKU 1,1/14/2023,19.99,37,740,156,244,111,230,-1,23.49,,,,,23.49,23.49,4507,15.99,22.99
Binder Dividers SKU 1,1/15/2023,19.99,37,740,156,244,111,210,19,23.49,,,,,23.49,23.49,4454,15.99,22.99
Binder Dividers SKU 1,1/16/2023,19.79,100,1979,421,660,297,337,264,23.49,,,,,23.49,23.49,4419,15.99,22.99
Binder Dividers SKU 1,1/17/2023,19.89,115,2287,484,759,343,363,338,23.49,,,,,23.49,23.49,4351,15.99,22.99
Binder Dividers SKU 1,1/18/2023,19.89,102,2029,429,673,304,380,243,23.49,,,,,23.49,23.49,4273,15.99,22.99
Binder Dividers SKU 1,1/19/2023,19.79,83,1643,349,548,246,398,102,23.49,,,,,23.49,23.49,4175,15.99,22.99
Binder Dividers SKU 1,1/20/2023,19.79,92,1821,387,607,273,320,234,24.7,,,,,24.7,24.7,4069,15.99,22.99
Binder Dividers SKU 1,1/21/2023,19.99,27,540,114,178,81,229,-62,24.7,,,,,24.7,24.7,3970,15.99,22.99
Binder Dividers SKU 1,1/22/2023,19.99,22,440,93,145,66,253,-117,24.7,,,,,24.7,24.7,5096,15.99,22.99
Binder Dividers SKU 1,1/23/2023,19.79,90,1781,379,594,267,359,182,24.7,,,,,24.7,24.7,7353,15.99,22.99
Binder Dividers SKU 1,1/24/2023,19.79,82,1623,345,541,243,356,138,24.7,,,,,24.7,24.7,7284,15.99,22.99
Binder Dividers SKU 1,1/25/2023,19.89,81,1611,341,535,242,369,124,24.7,,,,,24.7,24.7,7223,15.99,22.99
Binder Dividers SKU 1,1/26/2023,19.69,82,1615,345,541,242,308,179,24.7,,,,,24.7,24.7,7147,15.99,22.99
Binder Dividers SKU 1,1/27/2023,19.39,54,1047,227,356,157,287,20,24.7,,,,,24.7,24.7,7064,15.99,22.99
Binder Dividers SKU 1,1/28/2023,19.89,19,378,80,125,57,234,-118,24.7,,,,,24.7,24.7,7007,15.99,22.99
Binder Dividers SKU 1,1/29/2023,19.99,31,620,131,205,93,225,-34,24.7,,,,,24.7,24.7,6938,15.99,22.99
Binder Dividers SKU 1,1/30/2023,19.89,92,1830,387,607,274,275,287,24.7,,,,,24.7,24.7,6905,15.99,22.99
Binder Dividers SKU 1,1/31/2023,19.69,52,1024,219,343,154,80,228,24.7,,,,,24.7,24.7,6844,15.99,22.99
Binder Dividers SKU 1,2/1/2023,20.69,54,1117,227,356,168,225,141,24.7,,,,,24.7,24.7,6794,15.99,22.99
Binder Dividers SKU 1,2/2/2023,20.69,54,1117,227,356,168,241,125,24.7,,,,,24.7,24.7,6693,15.99,22.99
Binder Dividers SKU 1,2/3/2023,20.69,54,1117,227,356,168,168,198,24.7,,,,,24.7,24.7,6653,15.99,22.99
Binder Dividers SKU 1,2/4/2023,20.69,54,1117,227,356,168,123,243,24.7,,,,,24.7,24.7,6595,15.99,22.99
Binder Dividers SKU 1,2/5/2023,20.69,54,1117,227,356,168,142,224,24.7,,,,,24.7,24.7,6561,15.99,22.99
Binder Dividers SKU 1,2/6/2023,20.69,54,1117,227,356,168,222,144,24.7,,,,,24.7,24.7,6440,15.99,22.99
Binder Dividers SKU 1,2/7/2023,20.69,64,1324,269,422,199,209,225,24.7,,,,,24.7,24.7,6387,15.99,22.99
Binder Dividers SKU 1,2/8/2023,20.69,79,1635,333,521,245,240,296,24.7,,,,,24.7,24.7,6384,15.99,22.99
Binder Dividers SKU 1,2/9/2023,20.79,74,1538,312,488,231,250,257,24.7,,,,,24.7,24.7,6361,15.99,22.99
Binder Dividers SKU 1,2/10/2023,20.89,47,982,198,310,147,184,143,24.7,,,,,24.7,24.7,6302,15.99,22.99
Binder Dividers SKU 1,2/11/2023,20.99,39,819,164,257,123,125,150,24.7,,,,,24.7,24.7,6211,15.99,22.99
Binder Dividers SKU 1,2/12/2023,20.89,23,480,97,152,72,136,23,24.7,,,,,24.7,24.7,6178,15.99,22.99
Binder Dividers SKU 1,2/13/2023,20.79,57,1185,240,376,178,215,176,24.7,,,,,24.7,24.7,6161,15.99,22.99
Binder Dividers SKU 1,2/14/2023,20.69,62,1283,261,409,192,211,210,24.7,,,,,24.7,24.7,6107,15.99,22.99
Binder Dividers SKU 1,2/15/2023,20.79,61,1268,257,403,190,261,157,24.7,,,,,24.7,24.7,6058,15.99,22.99
Binder Dividers SKU 1,2/16/2023,20.49,83,1701,349,548,255,223,326,24.7,,,,,24.7,24.7,6058,15.99,22.99
Binder Dividers SKU 1,2/17/2023,19.49,48,936,202,317,140,215,62,24.7,,,,,24.7,24.7,6058,15.99,22.99
Binder Dividers SKU 1,2/18/2023,20.99,15,315,63,99,47,128,-22,24.7,,,,,24.7,24.7,6058,15.99,22.99
Binder Dividers SKU 1,2/19/2023,20.99,16,336,67,106,50,126,-13,24.7,,,,,24.7,24.7,5811,15.99,22.99
Binder Dividers SKU 1,2/20/2023,20.89,42,877,177,277,132,180,111,24.7,,,,,24.7,24.7,5811,15.99,22.99
Binder Dividers SKU 1,2/21/2023,20.69,59,1221,248,389,183,216,185,24.7,,,,,24.7,24.7,5811,15.99,22.99
Binder Dividers SKU 1,2/22/2023,20.89,82,1713,345,541,257,234,336,24.7,,,,,24.7,24.7,5811,15.99,22.99
Binder Dividers SKU 1,2/23/2023,20.79,53,1102,223,350,165,219,145,24.7,,,,,24.7,24.7,5811,15.99,22.99
Binder Dividers SKU 1,2/24/2023,20.69,67,1386,282,442,208,178,276,24.7,,,,,24.7,24.7,5811,15.99,22.99
Binder Dividers SKU 1,2/25/2023,20.99,21,441,88,139,66,115,33,24.7,,,,,24.7,24.7,5508,15.99,22.99
Binder Dividers SKU 1,2/26/2023,20.99,17,357,72,112,54,106,13,24.7,,,,,24.7,24.7,5485,15.99,22.99
Binder Dividers SKU 1,2/27/2023,19.79,37,732,156,244,110,123,99,24.7,,,,,24.7,24.7,5436,15.99,22.99
Binder Dividers SKU 1,2/28/2023,20.89,59,1233,248,389,185,226,185,24.7,,,,,24.7,24.7,5403,15.99,22.99
Binder Dividers SKU 1,3/1/2023,20.79,85,1767,358,561,265,181,402,24.7,,,,,24.7,24.7,5345,15.99,22.99
Binder Dividers SKU 1,3/2/2023,20.59,91,1874,383,601,281,228,381,24.7,,,,,24.7,24.7,5291,15.99,22.99
